,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,startoftext,taiwan</w>,vlog</w>,|</w>,ate</w>,pot</w>,came</w>,staff</w>,followed</w>,asked</w>,follow</w>,instagram</w>,endoftext
frame_570,5638.803355395794,633.2973134703934,822.2383912652731,11982.84886777401,3659.517038613558,19338.52769434452,22227.16249525547,3069.6536414325237,119676.39625072479,3042.0925468206406,815.9060962498188,4170.021042227745,122671.13476991653,3288.7733541429043,4085.2143429219723,2269.08759213984,1142.732216976583,1547.202467918396,2347.405534237623,1327.5234960019588,41329.361498355865,22919.64739561081,109.5010811695829,40855.519473552704,2592.173870652914,5198.377650231123,645.6092232838273,98288.92350196838,725.5402742885053,11134.536936879158,19319.813698530197,118309.70644950867,14337.06097304821,67299.32129383087,22529.82184290886,2293.9592599868774,7258.583791553974,1032.8416246920824,149.09102173987776,6953.171920031309,3021.172946318984,125716.32862091064,15428.880229592323,25539.077818393707,1457.23728928715,315.6730090267956,177.13003035169095,366.0712391138077,102.44405712001026,826.3294002972543,2772.09235355258,423.1370985507965,886.3366092555225,395.5821739509702,142.42902398109436,708.1183139234781,411.3083996344358,4272.544756531715
frame_571,20385.74032485485,2165.9438498318195,399.8277825303376,33527.59778499603,8271.35145664215,55891.23070240021,11218.111962080002,403.2238502986729,116157.8893661499,715.2834441512823,72.09430623333901,1116.4458701387048,43968.163430690765,84422.5138425827,1089.8164473474026,559.6162518486381,277.08103880286217,8082.4848264455795,555.4216913878918,79.5996020315215,28303.42948436737,11731.774546205997,177.63015057425946,86370.45323848724,237.47750674374402,3019.480500370264,138.71908595319837,103391.17050170898,2363.559091463685,12329.905293881893,21197.70646095276,118395.45518159866,691.3914112374187,31734.582036733627,15889.862552285194,1092.6370741799474,1345.8949979394674,983.6858371272683,1226.6981648281217,4010.5218067765236,12257.732450962067,117368.56400966644,30628.55452299118,2026.0941237211227,271.9349868129939,287.7275983337313,127.98799434676766,343.7793056946248,17.45140616549179,697.6735312491655,422.2527495585382,91.47601667791605,339.72368692047894,189.5418536150828,34.074844734277576,231.72106011770666,99.3870708043687,572.8190299123526
frame_572,958.1680642440915,4513.804335147142,138.43923807144165,15211.757272481918,19045.058637857437,21235.22385954857,18884.15776193142,2223.613206297159,98325.35684108734,241.4345508441329,80.84972068900242,8456.753566861153,39831.30678534508,24160.748347640038,2896.5112287551165,4269.082099199295,1625.155215151608,10608.687065541744,5492.3719726502895,301.3097739312798,69639.53375816345,21294.275298714638,53.330913942772895,44328.2388150692,477.97098523005843,2964.8542404174805,233.49534603767097,98107.78498649597,1458.9852653443813,25519.758462905884,6349.673960357904,94963.36430311203,417.7261725999415,36090.780049562454,54290.756583213806,1522.031845524907,3682.47227743268,5961.21558919549,386.7233172059059,3232.4595376849174,76580.03270626068,114047.5794672966,45284.32711958885,2337.5002201646566,2466.3740769028664,270.62525623477995,114.58645894890651,223.33746892400086,32.48414577683434,354.7319211065769,502.3020785301924,38.71282024192624,104.76532770553604,177.87923570722342,46.29302929970436,1430.662116035819,226.2313209939748,6286.3449566066265
frame_573,3643.8098177313805,1424.0136370062828,1015.3470793738961,6769.409403204918,515.712657943368,903.7829004228115,11123.987846076488,5979.04808819294,125060.3199005127,1377.5213155895472,2089.9183582514524,1358.0473605543375,92107.28853940964,33345.46834230423,963.2582077756524,3203.0227594077587,607.7450234442949,30056.079849600792,1623.3009519055486,11563.28059732914,17566.42386317253,5775.407887995243,309.57115814089775,92104.21144962311,4664.797801524401,1816.81162212044,984.3978332355618,122574.67210292816,1198.5714081674814,5760.794971138239,2348.4688717871904,120539.40445184708,5188.267678022385,104666.568338871,29894.845560193062,5250.480957329273,3300.1736737787724,848.9993633702397,292.6322049461305,990.814995020628,2141.4109505712986,93144.2603468895,4675.289150327444,540.6731506809592,13646.937906742096,467.46403677389026,65.83917274838313,351.76530946046114,196.8647848116234,443.3104768395424,8950.755000114441,516.9558571651578,1378.6880299448967,659.083656501025,386.07389433309436,2443.2947393506765,797.0145670697093,8387.666195631027
frame_574,2260.327572003007,4994.608461856842,181.41440523322672,58282.963931560516,6965.88447317481,55403.418838977814,17473.027110099792,424.34665374457836,118430.9870004654,165.51525914110243,56.451961427228525,934.5118887722492,75467.40770339966,8593.929931521416,775.1035736873746,348.64747431129217,141.58838894218206,13649.674132466316,200.7513539865613,76.9108155509457,28391.73749089241,14858.447015285492,175.27271120343357,88360.16803979874,386.6292245220393,1047.2473222762346,66.73064490314573,106243.36451292038,2372.2033947706223,11019.084602594376,5773.554556071758,102149.73986148834,297.65095678158104,29533.803462982178,19236.51434481144,1038.963906466961,588.6846920475364,463.06359581649303,461.6138758137822,2808.9142870157957,67344.91139650345,111798.88248443604,36120.67550420761,634.4218272715807,1353.018800728023,109.845757833682,77.04741437919438,163.12621301040053,13.669067811861169,302.7998609468341,192.63756985310465,38.209574995562434,410.87757563218474,117.56437015719712,31.135357858147472,410.49334686249495,144.6057576686144,635.2480850182474
frame_575,799.8602231964469,2566.9089518487453,59.96416803100146,934.0054239146411,892.3858986236155,6524.525117129087,8039.721287786961,6428.882014006376,125329.01763916016,328.59298516996205,126.60826905630529,959.6124291419983,116169.31855678558,8504.966273903847,72.36905366880819,133.57070565689355,2948.382403701544,4010.4868821799755,1115.1342187076807,1591.402804479003,58357.42503404617,10637.28891313076,541.7210632003844,108952.03053951263,1412.3694272711873,1774.1154879331589,80.77243546722457,73016.53921604156,821.9714509323239,2311.1626505851746,2651.5345089137554,135065.7045841217,1855.0441600382328,115594.20078992844,15309.93077903986,619.5814930833876,10566.102340817451,400.6188246421516,1183.0097064375877,42.506169847911224,20307.935774326324,121103.25694084167,1624.610275030136,372.74081842042506,6609.165575355291,173.22952044196427,2204.2011842131615,229.98085478320718,1285.5406384915113,660.6628885492682,1918.3401018381119,456.1475070659071,1006.8381670862436,306.34290305897593,534.3169905245304,2044.1696979105473,2588.8371746987104,7844.342850148678
frame_576,985.3754891082644,20153.898745775223,182.36080359201878,11342.642828822136,12823.304161429405,15715.133398771286,4626.736976206303,1225.9769719094038,67828.18585634232,221.0577658843249,86.40222949907184,2580.5430486798286,160180.12166023254,2414.221176877618,947.8478459641337,1005.8210464194417,148.4416425228119,21985.88289320469,2572.0293633639812,663.4605233557522,13252.202421426773,17219.213768839836,165.01957725267857,93902.72200107574,2953.105606138706,1030.1293805241585,240.5826235190034,113575.17540454865,606.55438574031,5400.512833148241,4155.117087066174,124244.87620592117,487.16433229856193,100698.20284843445,10581.589303910732,383.09546653181314,8143.6363980174065,45129.85050678253,776.7400238662958,395.27815533801913,1708.7082378566265,104497.97660112381,8060.73471903801,4688.78448009491,1833.7118672206998,103.80665480624884,179.05583081301302,150.14252858236432,55.08902540896088,110.50010652979836,919.9606720358133,78.11098475940526,301.1295630130917,173.73665468767285,142.00201258063316,948.5910995863378,591.3831409998238,4426.402039825916
frame_577,1322.4952854216099,933.5367940366268,104.19566388009116,23106.98851943016,5658.590234816074,1106.1531258746982,36272.29481935501,473.5874244943261,118993.22271347046,1388.8685498386621,247.59952793829143,819.2944806069136,42683.69823694229,90324.64027404785,1112.688914872706,796.8111895024776,272.52972358837724,7639.246992766857,783.5393771529198,365.8030182123184,15212.982892990112,3060.099435970187,31.64161171298474,43303.79515886307,184.6013474278152,6435.174960643053,182.71163571625948,116182.32727050781,143.34230218082666,29926.94452404976,10635.018348693848,115940.55593013763,707.0650462992489,113371.80435657501,74836.1349105835,1445.9460508078337,502.46668979525566,428.3880116418004,238.43467351980507,1330.8872003108263,5089.612677693367,117702.64804363251,5246.848333626986,383.0266068689525,137.19349226448685,140.47663717065006,189.50446974486113,105.60747614363208,18.86165773612447,166.91787459421903,468.83977483958006,50.55209476267919,286.1714456230402,231.9890190847218,39.160946471383795,157.91004989296198,111.36384273413569,967.1752341091633
frame_578,4371.211864054203,3636.445850133896,63.80277045536786,21273.043006658554,27458.48335325718,8811.429142951965,32901.640981435776,1250.8031213656068,90602.91945934296,1273.9499798044562,264.6964567247778,1935.4965770617127,63409.10494327545,62058.597803115845,533.1450374796987,4963.8343043625355,325.3224422223866,4134.481307119131,963.3567533455789,221.72786702867597,17467.99424290657,18172.34233021736,131.93656923249364,71614.92854356766,235.76343664899468,3661.9119346141815,191.05413230136037,113513.78262042999,122.93433246668428,25539.657101035118,10001.854971051216,123073.63748550415,248.2905110809952,78657.8506231308,24558.665230870247,1899.6509024873376,3278.8661774247885,2950.799884274602,2297.9516070336103,763.2510969415307,9066.950529813766,121590.13003110886,33547.401428222656,606.3323235139251,771.2417864240706,256.1843430157751,123.77931852824986,264.1648752614856,13.175357707950752,544.1535031422973,1094.8730632662773,131.94435450714082,324.53390303999186,269.4459108170122,41.86084333923645,271.7740717343986,92.89822628488764,2152.5034680962563
frame_579,4753.287881612778,1102.5244602933526,615.5964219942689,15171.213075518608,33925.90209841728,2934.9152464419603,22602.416574954987,748.5945243388414,29602.238908410072,2763.343509286642,474.54965533688664,1143.3599283918738,120869.7259426117,27479.322627186775,2098.093507811427,49605.21683096886,229.80570793151855,5385.438445955515,1142.7255813032389,1214.8013338446617,25358.82219672203,3929.323982447386,1448.1941470876336,47849.01812672615,542.4566334113479,7743.793539702892,1019.3510679528117,103350.84050893784,105.48264253884554,12401.53145045042,22748.4293282032,113524.36244487762,159.3316555954516,116384.05174016953,10430.26614934206,745.2084682881832,719.747506082058,13943.077065050602,342.88637107238173,2913.807285949588,2692.0661330223083,120213.89603614807,4030.1363915205,59062.51445412636,839.3296739086509,126.74793833866715,62.67036951612681,92.44459215551615,33.34070788696408,192.7359844557941,622.2179508768022,53.7797823199071,189.2963337013498,284.5810086000711,45.8633694506716,223.97181601263583,170.7823103060946,1540.580065920949
frame_580,710.9411526471376,4934.7663298249245,188.7186081148684,6366.155110299587,12007.180601358414,70743.8662648201,16368.802636861801,5751.489195972681,113316.52104854584,235.98986444994807,83.02870992338285,5235.211923718452,109656.60214424133,16740.933060646057,7986.915297806263,157.99760876689106,906.0385636985302,33021.390438079834,5875.18373504281,747.1912540495396,39123.669266700745,41279.84866499901,30.97240551142022,64630.843698978424,610.8094239607453,1026.370911858976,266.1221951711923,107936.87403202057,1869.6290208026767,16939.138993620872,4250.436089932919,96266.59750938416,9375.64391642809,7307.764142751694,23104.842752218246,645.7591080106795,4179.460927844048,1091.8198386207223,166.91743803676218,919.8695188388228,13424.96182769537,95225.7588505745,33993.370831012726,2597.0740243792534,727.3915107361972,163.31351071130484,540.403591003269,522.5546774454415,182.91066226083785,413.1035238970071,727.1865615621209,148.45081022940576,599.3269151076674,532.070582266897,481.2023835256696,2212.855964899063,1266.1609798669815,14183.62371623516
frame_581,3536.945441737771,2388.9089934527874,157.22312673460692,19468.83834898472,6846.514064818621,18431.181088089943,16559.22457575798,2137.813251465559,118155.68059682846,320.8710695616901,41.246548789786175,4798.846319317818,65517.38083362579,1828.9436120539904,2660.085679963231,257.6374099589884,802.2618712857366,1661.6593347862363,854.5225718989968,73.02411540877074,68400.65866708755,7132.071070373058,30.00277138198726,65161.287784576416,391.192443203181,7206.770125776529,60.615522670559585,62795.77314853668,327.1386958658695,8432.045578956604,35792.265087366104,107211.69412136078,315.91264996677637,66437.31147050858,52302.7628660202,1547.8847781196237,999.7121524065733,622.3094533197582,537.7266206778586,8822.922594845295,63940.71877002716,124195.94079256058,38354.527205228806,510.78799879178405,2244.6217481046915,250.93741714954376,143.29151599667966,438.60398000106215,59.99883433105424,1166.6726786643267,601.6340339556336,203.97357002366334,363.83411497808993,172.36251733265817,31.0953582811635,1471.2759293615818,305.1447565667331,4517.701454460621
frame_582,26392.288506031036,4087.108187377453,186.47982506081462,19798.34958910942,9467.50771254301,1425.1475222408772,33226.05788707733,213.4588430635631,107679.72469329834,2629.300579428673,75.12546289945021,780.025904532522,54022.375494241714,38209.92261171341,1764.8478969931602,3335.8901273459196,184.79081336408854,10389.786213636398,693.0834497325122,191.66036508977413,49074.992537498474,1251.6682036221027,1762.1988663449883,110335.40964126587,265.67280292510986,2986.56290397048,200.8601150009781,100660.02607345581,110.36329669877887,6045.2064499258995,29701.57191157341,84750.83112716675,193.53826064616442,118775.53164958954,12037.217617034912,1048.870850354433,300.90782092884183,974.8126030899584,382.8644985333085,429.74305688403547,37929.028272628784,115273.8630771637,4324.121400713921,3278.74394133687,895.4760851338506,76.45526784472167,49.95033305021934,215.79934400506318,4.014817932329606,83.05697701871395,483.17451728507876,47.14728856924921,36.68276622192934,90.5925699044019,10.289816600561608,207.8718680422753,88.97574298316613,862.9657095298171
frame_583,60.515314544318244,1589.7436533123255,30.5647736240644,2006.9591701030731,7970.198057591915,98682.01613426208,16086.861491203308,841.5696211159229,100345.00062465668,34.32306039030664,26.792195058078505,5336.899776011705,50741.40429496765,7539.339363574982,479.3023981619626,552.8583424165845,456.8756266962737,28554.663062095642,17775.25804936886,1079.8631701618433,34505.50511479378,39390.12438058853,60.483478591777384,58629.74002957344,3285.0378192961216,5936.05125322938,4.8491247071069665,91379.3221116066,491.7243495583534,21994.33743953705,1922.8393211960793,111210.9050154686,4837.6633785665035,5041.102878749371,11068.221181631088,1196.7893224209547,14076.566323637962,10808.451101183891,215.62521578744054,950.1343010924757,67707.94093608856,95845.5353975296,16452.8489112854,6376.5691593289375,30037.07528114319,29.863673262298107,20.83472463709768,107.8999339370057,74.36381565639749,87.12943235877901,293.5928641818464,75.65419946331531,77.29089702479541,81.77424024324864,62.18522321432829,4749.700427055359,725.9468547999859,19997.358322143555
